Id,Genus
NC_010491.1,Orthotospovirus
NC_010437.1,Alphacoronavirus
NC_010438.1,Alphacoronavirus
NC_010434.1,Lolavirus
NC_010416.1,Potexvirus
NC_010415.1,Enterovirus
NC_010354.1,Aphthovirus
NC_010343.1,Unknown_genus
NC_010344.1,Unknown_genus
NC_010345.1,Unknown_genus
NC_010346.1,Unknown_genus
NC_010347.1,Unknown_genus
NC_010348.1,Unknown_genus
NC_010349.1,Unknown_genus
NC_010350.1,Unknown_genus
NC_010351.1,Unknown_genus
NC_010305.1,Carlavirus
NC_010306.1,Okavirus
NC_010308.1,Unknown_genus
NC_010295.1,Potexvirus
NC_010247.1,Mammarenavirus
NC_010253.1,Mammarenavirus
NC_010248.1,Mammarenavirus
NC_010249.1,Mammarenavirus
NC_010250.1,Mammarenavirus
NC_010251.1,Mammarenavirus
NC_010252.1,Mammarenavirus
NC_010254.1,Mammarenavirus
NC_010255.1,Mammarenavirus
NC_010256.1,Mammarenavirus
NC_010246.1,Victorivirus
NC_010178.1,Ampelovirus
NC_009988.1,Alphacoronavirus
NC_009991.1,Carlavirus
NC_009992.1,Ampelovirus
NC_009994.1,Potyvirus
NC_009995.1,Potyvirus
NC_009996.1,Enterovirus
NC_009944.1,Alphachrysovirus
NC_009945.1,Alphachrysovirus
NC_009946.1,Alphachrysovirus
NC_009947.1,Alphachrysovirus
NC_009942.1,Flavivirus
NC_009889.1,Gammaretrovirus
NC_009890.1,Totivirus
NC_009891.1,Aquamavirus
NC_009892.1,Foveavirus
NC_009894.1,Orthobunyavirus
NC_009895.1,Orthobunyavirus
NC_009896.1,Orthobunyavirus
NC_009823.1,Hepacivirus
NC_009827.1,Hepacivirus
NC_009805.1,Tritimovirus
NC_009764.1,Carlavirus
NC_009756.1,Unknown_genus
NC_009757.1,Sogarnavirus
NC_009758.1,Locarnavirus
NC_009759.1,Carlavirus
NC_009741.1,Potyvirus
NC_009742.1,Potyvirus
NC_009744.1,Potyvirus
NC_009745.1,Potyvirus
NC_009657.1,Alphacoronavirus
NC_009640.1,Orthorubulavirus
NC_009642.1,Tobamovirus
NC_009608.1,Dichorhavirus
NC_009609.1,Dichorhavirus
NC_009527.1,Lyssavirus
NC_009528.2,Lyssavirus
NC_009530.1,Iflavirus
NC_009532.1,Tymovirus
NC_009533.1,Aureusvirus
NC_009536.1,Ilarvirus
NC_009537.1,Ilarvirus
NC_009538.1,Ilarvirus
NC_009519.1,Unknown_genus
NC_009520.1,Unknown_genus
NC_009521.1,Unknown_genus
NC_009489.1,Orthorubulavirus
NC_009448.2,Cardiovirus
NC_009424.5,Gammaretrovirus
NC_009383.1,Carlavirus
NC_009241.1,Phytoreovirus
NC_009242.1,Phytoreovirus
NC_009243.1,Phytoreovirus
NC_009244.1,Phytoreovirus
NC_009245.1,Phytoreovirus
NC_009246.1,Phytoreovirus
NC_009247.1,Phytoreovirus
NC_009248.1,Phytoreovirus
NC_009249.1,Phytoreovirus
NC_009250.1,Phytoreovirus
NC_009251.1,Phytoreovirus
NC_009252.1,Phytoreovirus
NC_009224.1,Totivirus
NC_009087.2,Carlavirus
NC_009041.1,Tobamovirus
NC_009019.1,Betacoronavirus
NC_009020.1,Betacoronavirus
NC_009021.1,Betacoronavirus
NC_009017.1,Alphacarmovirus
NC_009025.1,Aparavirus
NC_009029.2,Flavivirus
NC_009032.1,Torradovirus
NC_009010.1,Badnavirus
NC_009013.1,Torradovirus
NC_008824.1,Potyvirus
NC_008728.1,Fijivirus
NC_008729.1,Fijivirus
NC_008730.1,Fijivirus
NC_008731.1,Fijivirus
NC_008732.1,Fijivirus
NC_008733.1,Fijivirus
NC_008734.1,Fijivirus
NC_008735.1,Fijivirus
NC_008736.1,Fijivirus
NC_008737.1,Fijivirus
NC_008714.1,Enterovirus
NC_008716.1,Tobamovirus
NC_008718.1,Flavivirus
NC_008719.1,Flavivirus
NC_008706.1,Ilarvirus
NC_008707.1,Ilarvirus
NC_008708.2,Ilarvirus
NC_008614.1,Tobamovirus
NC_008604.2,Flavivirus
NC_008580.1,Vesivirus
NC_008585.1,Closterovirus
NC_008558.1,Brambyvirus
NC_008552.1,Carlavirus
NC_008514.1,Unknown_genus
NC_008516.1,Bafinivirus
NC_008393.1,Potyvirus
NC_008365.1,Tobamovirus
NC_008366.1,Closterovirus
NC_008310.2,Tobamovirus
NC_008311.1,Norovirus
NC_008300.1,Orthotospovirus
NC_008301.1,Orthotospovirus
NC_008302.1,Orthotospovirus
NC_008303.1,Orthotospovirus
NC_008306.1,Orthotospovirus
NC_008307.1,Orthotospovirus
NC_008292.1,Carlavirus
NC_008294.1,Perrunavirus
NC_008266.1,Carlavirus
NC_008249.1,Polerovirus
NC_008250.2,Avihepatovirus
NC_008251.1,Potexvirus
NC_008190.1,Unknown_genus
NC_008191.1,Unknown_genus
NC_008169.1,Cilevirus
NC_008170.1,Cilevirus
NC_008171.1,Mimoreovirus
NC_008172.1,Mimoreovirus
NC_008173.1,Mimoreovirus
NC_008174.1,Mimoreovirus
NC_008175.1,Mimoreovirus
NC_008176.1,Mimoreovirus
NC_008177.1,Mimoreovirus
NC_008178.1,Mimoreovirus
NC_008179.1,Mimoreovirus
NC_008180.1,Mimoreovirus
NC_008181.1,Mimoreovirus
NC_008182.1,Sadwavirus
NC_008183.1,Sadwavirus
NC_008094.1,Alpharetrovirus
NC_008037.1,Ilarvirus
NC_008038.1,Ilarvirus
NC_008039.1,Ilarvirus
NC_008040.1,Betanodavirus
NC_008041.1,Betanodavirus
NC_008028.1,Potyvirus
NC_008029.1,Triatovirus
NC_008034.1,Badnavirus
NC_008018.1,Badnavirus
NC_008017.1,Badnavirus
NC_008020.1,Carlavirus
NC_007915.3,Unknown_genus
NC_007916.1,Nebovirus
NC_007919.3,Unknown_genus
NC_007920.1,Betaendornavirus
NC_007913.1,Potyvirus
NC_007803.1,Jeilongvirus
NC_007815.2,Gammaretrovirus
NC_007816.2,Aureusvirus
NC_007903.1,Mammarenavirus
NC_007904.1,Mammarenavirus
NC_007905.1,Mammarenavirus
NC_007906.1,Mammarenavirus
NC_007736.1,Seadornavirus
NC_007737.1,Seadornavirus
NC_007738.1,Seadornavirus
NC_007739.1,Seadornavirus
NC_007740.1,Seadornavirus
NC_007741.1,Seadornavirus
NC_007742.1,Seadornavirus
NC_007743.1,Seadornavirus
NC_007744.1,Seadornavirus
NC_007745.1,Seadornavirus
NC_007746.1,Seadornavirus
NC_007747.1,Seadornavirus
NC_007748.1,Orbivirus
NC_007749.1,Orbivirus
NC_007750.1,Orbivirus
NC_007751.1,Orbivirus
NC_007752.1,Orbivirus
NC_007753.1,Orbivirus
NC_007754.1,Orbivirus
NC_007755.1,Orbivirus
NC_007756.1,Orbivirus
NC_007757.1,Orbivirus
NC_007731.1,Potexvirus
NC_007733.2,Alphacarmovirus
NC_007728.1,Potyvirus
NC_007729.1,Zeavirus
NC_007679.1,Potexvirus
NC_007654.1,Unknown_genus
NC_007656.1,Orbivirus
NC_007657.1,Orbivirus
NC_007658.1,Orbivirus
NC_007659.1,Orbivirus
NC_007660.1,Orbivirus
NC_007661.1,Orbivirus
NC_007662.1,Orbivirus
NC_007663.1,Orbivirus
NC_007664.1,Orbivirus
NC_007665.1,Orbivirus
NC_007666.1,Dinovernavirus
NC_007667.1,Dinovernavirus
NC_007668.1,Dinovernavirus
NC_007669.1,Dinovernavirus
NC_007670.1,Dinovernavirus
NC_007671.1,Dinovernavirus
NC_007672.1,Dinovernavirus
NC_007673.1,Dinovernavirus
NC_007674.1,Dinovernavirus
NC_007647.1,Alphaendornavirus
NC_007648.1,Alphaendornavirus
NC_007649.1,Alphaendornavirus
NC_007642.1,Cytorhabdovirus
NC_007619.1,Unknown_genus
NC_007609.1,Tymovirus
NC_007538.1,Betapartitivirus
NC_007537.1,Betapartitivirus
NC_007543.1,Rotavirus
NC_007544.1,Rotavirus
NC_007545.1,Rotavirus
NC_007546.1,Rotavirus
NC_007547.1,Rotavirus
NC_007569.1,Rotavirus
NC_007570.1,Rotavirus
NC_007571.1,Rotavirus
NC_007572.1,Rotavirus
NC_007574.1,Rotavirus
NC_007582.1,Aquareovirus
NC_007583.1,Aquareovirus
NC_007584.1,Aquareovirus
NC_007518.1,Dinornavirus
NC_007533.1,Mycoreovirus
NC_007534.1,Mycoreovirus
NC_007535.1,Mycoreovirus
NC_007536.1,Mycoreovirus
NC_007580.2,Flavivirus
NC_007585.1,Aquareovirus
NC_007586.1,Aquareovirus
NC_007587.1,Aquareovirus
NC_007588.1,Aquareovirus
NC_007589.1,Aquareovirus
NC_007590.1,Aquareovirus
NC_007591.1,Aquareovirus
NC_007592.1,Aquareovirus
NC_007523.1,Victorivirus
NC_007524.1,Mycoreovirus
NC_007525.1,Mycoreovirus
NC_007526.1,Mycoreovirus
NC_007527.1,Mycoreovirus
NC_007528.1,Mycoreovirus
NC_007529.1,Mycoreovirus
NC_007531.1,Mycoreovirus
NC_007532.1,Mycoreovirus
NC_007539.1,Alphachrysovirus
NC_007540.1,Alphachrysovirus
NC_007541.1,Alphachrysovirus
NC_007542.1,Alphachrysovirus
NC_007548.1,Rotavirus
NC_007549.1,Rotavirus
NC_007550.1,Rotavirus
NC_007551.1,Rotavirus
NC_007552.1,Rotavirus
NC_007553.1,Rotavirus
NC_007554.1,Rotavirus
NC_007555.1,Rotavirus
NC_007556.1,Rotavirus
NC_007557.1,Rotavirus
NC_007558.1,Rotavirus
NC_007559.1,Unknown_genus
NC_007560.1,Unknown_genus
NC_007561.1,Unknown_genus
NC_007562.1,Unknown_genus
NC_007563.1,Unknown_genus
NC_007564.1,Unknown_genus
NC_007565.1,Unknown_genus
NC_007566.1,Unknown_genus
NC_007567.1,Unknown_genus
NC_007568.1,Unknown_genus
NC_007573.1,Rotavirus
NC_007522.1,Labyrnavirus
NC_007447.1,Torovirus
NC_007448.1,Closterovirus
NC_007454.1,Jeilongvirus
NC_007433.1,Potyvirus
NC_007415.1,Sclerodarnavirus
NC_007408.1,Potexvirus
NC_007361.1,Alphainfluenzavirus
NC_007366.1,Alphainfluenzavirus
NC_007367.1,Alphainfluenzavirus
NC_007368.1,Alphainfluenzavirus
NC_007369.1,Alphainfluenzavirus
NC_007370.1,Alphainfluenzavirus
NC_007371.1,Alphainfluenzavirus
NC_007372.1,Alphainfluenzavirus
NC_007373.1,Alphainfluenzavirus
NC_007374.1,Alphainfluenzavirus
NC_007375.1,Alphainfluenzavirus
NC_007376.1,Alphainfluenzavirus
NC_007377.1,Alphainfluenzavirus
NC_007378.1,Alphainfluenzavirus
NC_007380.1,Alphainfluenzavirus
NC_007381.1,Alphainfluenzavirus
NC_007382.1,Alphainfluenzavirus
NC_007357.1,Alphainfluenzavirus
NC_007358.1,Alphainfluenzavirus
NC_007359.1,Alphainfluenzavirus
NC_007360.1,Alphainfluenzavirus
NC_007362.1,Alphainfluenzavirus
NC_007363.1,Alphainfluenzavirus
NC_007364.1,Alphainfluenzavirus
NC_007340.1,Crinivirus
NC_007341.1,Crinivirus
NC_007289.1,Carlavirus
NC_007216.1,Potyvirus
NC_007221.1,Gammapartitivirus
NC_007222.1,Gammapartitivirus
NC_007241.1,Alphapartitivirus
NC_007242.1,Alphapartitivirus
NC_007192.1,Potexvirus
NC_007180.1,Potyvirus
NC_007154.1,Fijivirus
NC_007155.1,Fijivirus
NC_007156.1,Fijivirus
NC_007157.1,Fijivirus
NC_007158.1,Fijivirus
NC_007159.1,Fijivirus
NC_007160.1,Fijivirus
NC_007161.1,Fijivirus
NC_007162.1,Fijivirus
NC_007163.1,Fijivirus
NC_007147.1,Potyvirus
NC_007015.1,Betaretrovirus
NC_007017.2,Pelarspovirus
NC_007020.1,Tupavirus
NC_007069.1,Alphaendornavirus
NC_007026.1,Picobirnavirus
NC_007027.1,Picobirnavirus
NC_006999.2,Bromovirus
NC_007000.2,Bromovirus
NC_007001.1,Bromovirus
NC_007002.1,Badnavirus
NC_007003.1,Badnavirus
NC_006960.1,Betapartitivirus
NC_006961.1,Betapartitivirus
NC_006962.2,Crinivirus
NC_006963.2,Crinivirus
NC_006964.1,Unknown_genus
NC_006965.1,Unknown_genus
NC_006934.1,Gammaretrovirus
NC_006937.2,Unknown_genus
NC_006939.1,Alphanecrovirus
NC_006941.1,Ipomovirus
NC_006942.1,Nucleorhabdovirus
NC_006943.1,Potexvirus
NC_006944.1,Closterovirus
NC_006946.1,Trichovirus
NC_006948.1,Potexvirus
NC_006950.1,Marafivirus
NC_006955.1,Badnavirus
NC_006875.1,Unknown_genus
NC_006579.1,Orthopneumovirus
NC_006577.2,Betacoronavirus
NC_006550.1,Carlavirus
NC_006551.1,Flavivirus
NC_006553.1,Anativirus
NC_006554.1,Sapovirus
NC_006558.1,Alphavirus
NC_006559.1,Aparavirus
NC_006566.1,Ilarvirus
NC_006567.1,Ilarvirus
NC_006568.1,Ilarvirus
NC_006572.1,Arenavirus
NC_006573.1,Arenavirus
NC_006574.1,Mammarenavirus
NC_006575.1,Mammarenavirus
NC_006501.1,Isavirus
NC_006495.1,Thogotovirus
NC_006496.1,Thogotovirus
NC_006497.1,Isavirus
NC_006498.1,Isavirus
NC_006499.1,Isavirus
NC_006500.2,Isavirus
NC_006502.1,Isavirus
NC_006503.1,Isavirus
NC_006504.1,Thogotovirus
NC_006505.1,Isavirus
NC_006506.1,Thogotovirus
NC_006507.1,Thogotovirus
NC_006508.1,Thogotovirus
NC_006494.1,Iflavirus
NC_006430.1,Orthorubulavirus
NC_006439.1,Mammarenavirus
NC_006428.1,Orthorubulavirus
NC_006429.1,Lyssavirus
NC_006432.1,Ebolavirus
NC_006440.1,Alphapartitivirus
NC_006441.1,Alphapartitivirus
NC_006431.1,Hypovirus
NC_006433.1,Orthohantavirus
NC_006435.1,Orthohantavirus
NC_006437.1,Orthohantavirus
NC_006447.1,Mammarenavirus
NC_006383.2,Morbillivirus
NC_006367.1,Victorivirus
NC_006306.2,Gammainfluenzavirus
NC_006307.2,Gammainfluenzavirus
NC_006308.2,Gammainfluenzavirus
NC_006309.2,Gammainfluenzavirus
NC_006310.2,Gammainfluenzavirus
NC_006311.1,Gammainfluenzavirus
NC_006312.2,Gammainfluenzavirus
NC_006313.1,Mammarenavirus
NC_006314.1,Ophiovirus
NC_006315.1,Ophiovirus
NC_006316.1,Ophiovirus
NC_006317.1,Mammarenavirus
NC_006318.1,Phlebovirus
NC_006319.1,Phlebovirus
NC_006320.1,Phlebovirus
NC_006296.2,Morbillivirus
NC_006275.1,Alphapartitivirus
NC_006276.1,Alphapartitivirus
NC_006271.1,Cheravirus
NC_006272.1,Cheravirus
NC_006265.1,Polerovirus
NC_006262.1,Potyvirus
NC_006264.1,Mitovirus
NC_006269.1,Sapovirus
NC_006059.1,Potexvirus
NC_006060.1,Potexvirus
NC_006061.1,Crinivirus
NC_006062.1,Crinivirus
NC_006063.1,Crinivirus
NC_006064.1,Ilarvirus
NC_006065.1,Ilarvirus
NC_006066.1,Ilarvirus
NC_006056.1,Nepovirus
NC_006057.1,Nepovirus
NC_006051.1,Ophiovirus
NC_006052.1,Ophiovirus
NC_006053.1,Ophiovirus
NC_006054.1,Ophiovirus
NC_005985.1,Pelarspovirus
NC_005986.1,Orbivirus
NC_005987.1,Orbivirus
NC_005988.1,Orbivirus
NC_005989.1,Orbivirus
NC_005990.1,Orbivirus
NC_005991.1,Orbivirus
NC_005992.1,Orbivirus
NC_005993.1,Orbivirus
NC_005994.1,Orbivirus
NC_005995.1,Orbivirus
NC_005996.1,Orbivirus
NC_005997.1,Orbivirus
NC_005998.1,Orbivirus
NC_005999.1,Orbivirus
NC_006000.1,Orbivirus
NC_006001.1,Orbivirus
NC_006002.1,Orbivirus
NC_006003.1,Orbivirus
NC_006004.1,Orbivirus
NC_006005.1,Orbivirus
NC_006006.1,Orbivirus
NC_006007.1,Orbivirus
NC_006008.2,Orbivirus
NC_006009.1,Orbivirus
NC_006010.1,Orbivirus
NC_006011.1,Orbivirus
NC_006012.1,Orbivirus
NC_006013.2,Orbivirus
NC_006014.1,Orbivirus
NC_006015.1,Orbivirus
NC_006016.1,Orbivirus
NC_006017.1,Orbivirus
NC_006018.1,Orbivirus
NC_006019.1,Orbivirus
NC_006020.1,Orbivirus
NC_006021.1,Orbivirus
NC_006022.1,Orbivirus
NC_006023.1,Orbivirus
NC_006024.2,Orbivirus
NC_006025.1,Orbivirus
NC_005974.1,Nucleorhabdovirus
NC_005975.1,Nucleorhabdovirus
NC_005983.1,Blosnavirus
NC_005976.2,Gammapartitivirus
NC_005977.2,Gammapartitivirus
NC_005978.1,Chrysovirus
NC_005979.1,Chrysovirus
NC_005980.1,Chrysovirus
NC_005981.1,Chrysovirus
NC_005982.1,Blosnavirus
NC_005965.1,Totivirus
NC_005947.1,Unknown_genus
NC_005950.1,Avihepadnavirus
NC_005903.1,Rymovirus
NC_005904.1,Rymovirus
NC_005883.1,Victorivirus
NC_005888.1,Avihepadnavirus
NC_005890.1,Avihepadnavirus
NC_005894.1,Mammarenavirus
NC_005895.2,Crinivirus
NC_005896.2,Crinivirus
NC_005897.1,Mammarenavirus
NC_005898.1,Omegatetravirus
NC_005899.1,Omegatetravirus
NC_010624.1,Sapovirus
NC_005848.1,Ilarvirus
NC_005849.1,Ilarvirus
NC_005854.1,Ilarvirus
NC_005831.2,Alphacoronavirus
NC_005817.1,Unknown_genus
NC_005818.1,Unknown_genus
NC_005819.1,Unknown_genus
NC_005790.1,Avastrovirus
NC_005775.1,Orthobunyavirus
NC_005776.1,Orthobunyavirus
NC_005777.1,Orthobunyavirus
NC_005778.1,Potyvirus
NC_005339.1,Narmovirus
NC_005343.1,Carlavirus
NC_005304.1,Potyvirus
NC_005300.2,Orthonairovirus
NC_005301.3,Orthonairovirus
NC_005302.1,Orthonairovirus
NC_005286.1,Alphacarmovirus
NC_005287.1,Aureusvirus
NC_005288.1,Potyvirus
NC_005289.1,Fabavirus
NC_005290.1,Fabavirus
NC_005281.1,Marnavirus
NC_005283.1,Morbillivirus
NC_005285.1,Tombusvirus
NC_005266.1,Nepovirus
NC_005267.1,Nepovirus
NC_005233.1,Orthohantavirus
NC_005234.1,Orthohantavirus
NC_005235.1,Orthohantavirus
NC_005236.1,Orthohantavirus
NC_005237.1,Orthohantavirus
NC_005238.1,Orthohantavirus
NC_005226.1,Orthohantavirus
NC_005227.2,Orthohantavirus
NC_005228.1,Orthohantavirus
NC_005214.1,Uukuvirus
NC_005215.1,Orthohantavirus
NC_005216.1,Orthohantavirus
NC_005217.1,Orthohantavirus
NC_005218.1,Orthohantavirus
NC_005219.1,Orthohantavirus
NC_005220.1,Uukuvirus
NC_005221.1,Uukuvirus
NC_005222.1,Orthohantavirus
NC_005223.1,Orthohantavirus
NC_005224.1,Orthohantavirus
NC_005225.1,Orthohantavirus
NC_005209.2,Crinivirus
NC_005210.2,Crinivirus
NC_005166.1,Aquareovirus
NC_005167.1,Aquareovirus
NC_005168.1,Aquareovirus
NC_005169.1,Aquareovirus
NC_005170.1,Aquareovirus
NC_005171.1,Aquareovirus
NC_005172.1,Aquareovirus
NC_005173.1,Aquareovirus
NC_005174.1,Aquareovirus
NC_005175.1,Aquareovirus
NC_005176.1,Aquareovirus
NC_005138.1,Carlavirus
NC_005136.1,Tritimovirus
NC_005132.1,Botrexvirus
NC_005092.1,Iflavirus
NC_005093.1,Novirhabdovirus
NC_005094.1,Unknown_genus
NC_005095.1,Unknown_genus
NC_005096.1,Nepovirus
NC_005097.1,Nepovirus
NC_005084.2,Ferlavirus
NC_005077.1,Mammarenavirus
NC_005078.1,Mammarenavirus
NC_005079.1,Mammarenavirus
NC_005080.1,Mammarenavirus
NC_005081.1,Mammarenavirus
NC_005082.1,Mammarenavirus
NC_005074.1,Victorivirus
NC_005064.1,Flavivirus
NC_005065.1,Ampelovirus
NC_005062.1,Flavivirus
NC_005039.1,Flavivirus
NC_005036.1,Unknown_genus
NC_005028.1,Potyvirus
NC_005029.1,Potyvirus
NC_004994.2,Betaretrovirus
NC_004995.1,Gammacarmovirus
NC_004907.1,Alphainfluenzavirus
NC_004905.2,Alphainfluenzavirus
NC_004906.1,Alphainfluenzavirus
NC_004908.1,Alphainfluenzavirus
NC_004909.1,Alphainfluenzavirus
NC_004910.1,Alphainfluenzavirus
NC_004911.1,Alphainfluenzavirus
NC_004912.1,Alphainfluenzavirus
NC_004830.2,Iflavirus
NC_004809.1,Crinivirus
NC_004810.1,Crinivirus
NC_004807.1,Aparavirus
NC_004756.1,Polerovirus
NC_004750.1,Luteovirus
NC_004751.1,Polerovirus
NC_004752.1,Potyvirus
NC_004724.1,Closterovirus
NC_004725.1,Tombusvirus
NC_004729.1,Pecluvirus
NC_004730.1,Pecluvirus
NC_004718.3,Betacoronavirus
NC_004714.1,Unknown_genus
NC_004666.1,Luteovirus
NC_004667.1,Ampelovirus
NC_004579.1,Mamastrovirus
NC_004573.1,Potyvirus
NC_004560.1,Unknown_genus
NC_004553.3,Sobemovirus
NC_004541.1,Vesivirus
NC_004542.1,Vesivirus
NC_004540.1,Badnavirus
NC_004455.1,Lentivirus
NC_004450.1,Badnavirus
NC_004451.1,Sapelovirus
NC_004452.3,Betanecrovirus
NC_004439.1,Nepovirus
NC_004440.1,Nepovirus
NC_004441.1,Enterovirus
NC_004426.1,Potyvirus
NC_004422.1,Tobamovirus
NC_004423.1,Pomovirus
NC_004424.1,Pomovirus
NC_004425.1,Pomovirus
NC_004421.1,Kobuvirus
NC_004365.1,Cripavirus
NC_004366.1,Umbravirus
NC_004362.1,Ilarvirus
NC_004363.1,Ilarvirus
NC_004364.1,Ilarvirus
NC_004346.1,Sobemovirus
NC_004324.3,Soymovirus
NC_004322.1,Potexvirus
NC_004176.1,Aquabirnavirus
NC_004162.2,Alphavirus
NC_004161.1,Ebolavirus
NC_004120.1,Bromovirus
NC_004121.1,Bromovirus
NC_004122.1,Bromovirus
NC_004123.1,Crinivirus
NC_004124.1,Crinivirus
NC_004119.1,Flavivirus
NC_004108.1,Orthobunyavirus
NC_004109.1,Orthobunyavirus
NC_004110.1,Orthobunyavirus
NC_004106.1,Tobamovirus
NC_004067.1,Potexvirus
NC_004064.1,Nebovirus
NC_004036.1,Caulimovirus
NC_003976.2,Parechovirus
NC_003930.1,Alphavirus
NC_003987.1,Sapelovirus
NC_003742.1,Potyvirus
NC_003696.1,Coltivirus
NC_003697.1,Coltivirus
NC_003698.1,Coltivirus
NC_003699.1,Coltivirus
NC_003700.1,Coltivirus
NC_003701.1,Coltivirus
NC_003702.1,Coltivirus
NC_003703.1,Coltivirus
NC_003704.1,Coltivirus
NC_003705.1,Coltivirus
NC_003706.1,Coltivirus
NC_003707.1,Coltivirus
NC_003791.1,Nepovirus
NC_003792.2,Nepovirus
NC_004018.1,Gammapartitivirus
NC_004019.1,Gammapartitivirus
NC_004020.1,Gammapartitivirus
NC_003461.1,Respirovirus
NC_003433.1,Alphavirus
NC_004013.1,Potyvirus
NC_003635.1,Flavivirus
NC_003417.1,Alphavirus
NC_003412.1,Alphapermutotetravirus
NC_003397.1,Potyvirus
NC_003398.1,Potyvirus
NC_003399.1,Potyvirus
NC_003400.1,Potexvirus
NC_003557.1,Carlavirus
NC_004012.1,Allexivirus
NC_004035.1,Potyvirus
NC_004011.1,Potyvirus
NC_004016.1,Bymovirus
NC_004017.1,Bymovirus
NC_004157.1,Orthonairovirus
NC_003369.1,Luteovirus
NC_003445.1,Sadwavirus
NC_003446.1,Sadwavirus
NC_003355.1,Tobamovirus
NC_003347.1,Maculavirus
NC_003323.1,Deltaretrovirus
NC_003728.1,Fijivirus
NC_003729.1,Fijivirus
NC_003734.1,Fijivirus
NC_003735.1,Fijivirus
NC_003736.1,Fijivirus
NC_003737.1,Fijivirus
NC_004034.1,Trichomonasvirus
NC_003509.1,Nepovirus
NC_003878.1,Tobamovirus
NC_003382.1,Badnavirus
NC_003138.2,Soymovirus
NC_004169.1,Entomobirnavirus
NC_003537.1,Potyvirus
NC_003113.1,Iflavirus
NC_003870.1,Unknown_genus
NC_004173.1,Cystovirus
NC_003448.1,Betanodavirus
NC_003449.1,Betanodavirus
NC_003093.1,Potexvirus
NC_003092.2,Deltaarterivirus
NC_003730.1,Fijivirus
NC_003731.1,Fijivirus
NC_003732.1,Fijivirus
NC_003733.1,Fijivirus
NC_003059.1,Gammaretrovirus
NC_003056.1,Luteovirus
NC_003045.1,Betacoronavirus
NC_003610.1,Tobamovirus
NC_003031.1,Badnavirus
NC_004175.1,Cystovirus
NC_003799.1,Comovirus
NC_003800.1,Comovirus
NC_003016.1,Cypovirus
NC_003017.1,Cypovirus
NC_003018.1,Cypovirus
NC_003019.1,Cypovirus
NC_003020.1,Cypovirus
NC_003021.1,Cypovirus
NC_003022.1,Cypovirus
NC_003023.1,Cypovirus
NC_003024.1,Cypovirus
NC_003025.1,Cypovirus
NC_003006.1,Cypovirus
NC_003007.1,Cypovirus
NC_003008.1,Cypovirus
NC_003009.1,Cypovirus
NC_003010.1,Cypovirus
NC_003011.1,Cypovirus
NC_003012.1,Cypovirus
NC_003013.1,Cypovirus
NC_003014.1,Cypovirus
NC_003015.1,Cypovirus
NC_003005.1,Aparavirus
NC_002815.2,Potexvirus
NC_004074.1,Pararubulavirus
NC_004174.1,Cystovirus
NC_003710.1,Gammapartitivirus
NC_003711.1,Gammapartitivirus
NC_002795.1,Carlavirus
NC_003877.1,Citrivirus
NC_002792.2,Tobamovirus
NC_002786.2,Marafivirus
NC_002766.1,Polerovirus
NC_003436.1,Alphacoronavirus
NC_002729.1,Unknown_genus
NC_003003.1,Fabavirus
NC_003004.1,Fabavirus
NC_002701.1,Unknown_genus
NC_002700.2,Apeevirus
NC_002692.1,Tobamovirus
NC_004142.1,Alphanodavirus
NC_003451.1,Ilarvirus
NC_003452.1,Ilarvirus
NC_003453.1,Ilarvirus
NC_003876.1,Victorivirus
NC_003833.1,Ilarvirus
NC_003834.1,Ilarvirus
NC_003835.1,Ilarvirus
NC_002657.1,Pestivirus
NC_002797.1,Gammapartitivirus
NC_002800.1,Gammapartitivirus
NC_002645.1,Alphacoronavirus
NC_002640.1,Flavivirus
NC_003832.1,Orthotospovirus
NC_002633.1,Tobamovirus
NC_004039.1,Potyvirus
NC_004181.1,Coltivirus
NC_002604.1,Mycoflexivirus
NC_003466.1,Orthohantavirus
NC_003467.2,Orthohantavirus
NC_003468.2,Orthohantavirus
NC_002618.2,Sobemovirus
NC_003747.2,Sobemovirus
NC_002552.1,Carlavirus
NC_003649.1,Anulavirus
NC_003650.1,Anulavirus
NC_003651.1,Anulavirus
NC_002548.1,Aparavirus
NC_002526.1,Ephemerovirus
NC_004170.1,Cystovirus
NC_004171.1,Cystovirus
NC_004172.1,Cystovirus
NC_004182.1,Coltivirus
NC_004183.1,Coltivirus
NC_004184.1,Coltivirus
NC_004185.1,Coltivirus
NC_004186.1,Coltivirus
NC_004187.1,Coltivirus
NC_004188.1,Coltivirus
NC_004189.1,Coltivirus
NC_002557.1,Cypovirus
NC_002558.1,Cypovirus
NC_002559.1,Cypovirus
NC_002560.1,Cypovirus
NC_002561.1,Cypovirus
NC_002562.1,Cypovirus
NC_002563.1,Cypovirus
NC_002564.1,Cypovirus
NC_002565.1,Cypovirus
NC_002566.1,Cypovirus
NC_002567.1,Cypovirus
NC_002690.1,Alphanodavirus
NC_002691.1,Alphanodavirus
NC_002509.2,Potyvirus
NC_002500.1,Trichovirus
NC_003988.1,Enterovirus
NC_002568.2,Sobemovirus
NC_003924.1,Cripavirus
NC_004210.1,Seadornavirus
NC_004211.1,Seadornavirus
NC_004212.1,Seadornavirus
NC_004213.1,Seadornavirus
NC_004214.1,Seadornavirus
NC_004215.1,Seadornavirus
NC_004216.1,Seadornavirus
NC_004217.1,Seadornavirus
